index,deposit
137,20468.419153582763
138,16452.2166333374
139,17069.05327987671
140,13205.234001159668
141,16440.134107971193
142,12919.891577453613
143,17585.58154525757
144,7606.114716796876
145,7018.51147064209
146,7619.110266113281
147,7619.110266113281
148,7393.329821777344
149,5973.531262207031
150,7482.187915039062
151,8539.036336669922
152,6986.5910018920895
153,6986.5910018920895
154,7550.545947265625
155,8064.513215332031
156,8064.513215332031
157,8064.513215332031
158,20920.44102264404
159,20746.506961120605
160,16909.863935546873
161,16788.473198242187
162,20746.666127471923
163,13523.606540679932
164,25054.176929516605
165,21213.793755615232
166,20697.30626358032
167,20697.30626358032
168,12954.309791107176
169,25402.146977661134
170,20680.200454559326
171,25588.19354338379
172,24886.571649291993
173,25143.53987312012
174,25123.860379638674
175,25123.860379638674
176,13214.802559204101
177,13731.127738037108
178,13731.127738037108
179,25588.19354338379
180,13523.606540679932
181,25586.19276472168
182,20846.43781677246
183,19912.33105682373
184,20061.667750701905
185,20061.667750701905
186,13863.79251663208
187,13888.49204498291
188,16788.473198242187
189,13474.261419067381
190,17501.429180603027
191,12155.945233154296
192,13470.209888305662
193,12747.414789276123
194,13454.018391723632
195,16910.692622070314
196,20086.005090026854
197,19174.950256958007
198,20086.005090026854
199,13493.359011383056
200,13928.658145751951
201,18864.661173553468
202,16831.870874023436
203,13493.359011383056
204,15616.870727539062
205,13930.299966430663
206,13513.08828414917
207,20579.916505737303
208,19788.250948638917
209,20604.832442962645
210,17339.682472229004
211,13743.031852111815
212,20904.78234677124
213,20543.474729278565
214,14071.454493713378
215,25893.307119384768
216,21483.68683200073
217,13421.924271240234
218,17840.47636001587
219,51429.52853973389
220,26133.497084655763
221,26313.73071258545
222,29242.23758514404
223,26146.414853210452
224,26196.465695800784
225,33933.951104125976
226,24109.085501861573
227,29585.19237823486
228,35533.639133300785
229,24898.051070434572
230,25061.10467175293
231,33511.79431274414
232,33511.79431274414
233,19664.27410583496
234,20043.931783447264
235,24190.11428466797
236,26245.19843536377
237,18328.886949462893
238,29944.831614074705
239,20525.515438842773
240,36666.12228057862
241,36739.429603271485
242,26294.914269104003
243,25940.03995300293
244,19726.917258911133
245,31883.11251800537
246,37806.72491760254
247,38347.39356994629
248,38067.10324340821
249,16193.51655609131
250,33307.79502502442
251,26252.02208496094
252,31223.357004394533
253,25821.68209716797
254,23048.88987716675
255,30130.802255554197
256,60073.007011413574
257,20255.239313964845
258,38324.97996337891
259,23668.05359893799
260,39986.57291442871
261,25255.981658935547
262,25660.544917297364
263,24876.771357788086
264,18328.886949462893
265,39882.386314086914
266,26100.299161376955
267,19351.319161376952
268,19773.259991455077
269,29620.01939666748
270,29758.283209533693
271,31915.080749816894
272,25602.168391113282
273,25904.678613281252
274,39897.11185272216
275,19351.319161376952
276,19239.426985473634
277,19708.604791259764
278,25210.20651977539
279,31468.580377807615
280,23711.33481262207
281,41826.661992089845
282,24592.447247314452
283,47369.02609680176
284,16999.72390136719
285,16672.022582092286
286,20172.832322387694
287,20172.832322387694
288,20172.832322387694
289,26117.730659179688
290,62426.289010620116
291,29751.64069152832
292,42558.76467650757
293,14492.489712219238
294,16485.043221435546
295,25052.826158447268
296,25052.826158447268
297,30711.574379577636
298,26149.34455078125
299,24393.915237121582
300,19613.165625
301,41515.424783300776
302,42673.126535119634
303,34311.31509063721
304,35506.305070312505
305,26008.238778076175
306,30071.340802001956
307,31497.477604980468
308,41636.04256523438
309,42221.971930468746
310,33500.64881286621
311,42179.730270898435
312,26140.67174560547
313,36288.672876416014
314,20254.091347045898
315,20131.82843444824
316,32764.74968902588
317,32677.944190063477
318,30744.732041015628
319,23997.235457153318
320,26309.84241027832
321,35633.249236450196
322,35346.5462109375
323,31209.193586120604
324,53733.50589111328
325,25442.594989013673
326,24647.53445922852
327,19692.852626953125
328,39797.245524292
329,42014.491782989506
330,24432.85408996582
331,23775.18993209839
332,29185.09025756836
333,20402.10278503418
334,33220.98131561279
335,54244.10334696961
336,35320.98908996582
337,25924.387064208986
338,23458.904088134765
339,29127.027015686035
340,36493.073873138426
341,36493.073873138426
342,43393.85648417968
343,25691.12026489258
344,26443.887849121096
345,35387.15030838013
346,25333.876094970703
347,25204.984870300294
348,22717.042445983887
349,25123.50736328125
350,25043.753841552734
351,36388.22646942139
352,19453.293045043945
353,19453.293045043945
354,17456.80860900879
355,26822.736595458984
356,50338.90473106384
357,40331.435903930666
358,36259.9290675354
359,20637.16808532715
360,20809.136013793945
361,20724.41889404297
362,43418.54866835937
363,25465.279005126955
364,26631.69430847168
365,34066.421823120116
366,31426.238671875
367,20713.99670288086
368,33257.99392480469
369,26091.39680984497
370,34202.53057983398
371,24616.688770812987
372,27160.839160156247
373,24092.279425781253
374,47335.60586883545
375,31645.803789031983
376,31645.803789031983
377,69761.85894055176
378,35736.668493652345
379,59129.03370629883
380,41282.16540710449
381,25999.017939819336
382,34202.53057983398
383,40594.54878341675
384,31480.110766784666
385,33367.40441033935
386,37048.20807324219
387,25425.755936279296
388,25432.436486328126
389,36378.9248449707
390,26823.504545288084
391,32248.730660064695
392,24175.948547698972
393,24175.948547698972
394,34828.34676544189
395,37012.41795767212
396,37012.41795767212
397,24484.421558990478
398,33895.58786437988
399,33895.58786437988
400,44155.01768798828
401,47757.70443200684
402,30717.986237060544
403,31379.494459899903
404,31379.494459899903
405,35874.713213104245
406,34214.83214477539
407,34044.03902191162
408,27116.01976245117
409,31970.66701672363
410,25878.19413470459
411,47823.6358227539
412,24604.247424468995
413,68045.53535943603
414,26869.873992919922
415,26869.873992919922
416,33943.1370703125
417,33497.559092285155
418,33671.64335363769
419,26403.217898437502
420,36833.47592010498
421,36982.966902160646
422,26200.661191406252
423,48646.88302337646
424,36857.27235717774
425,35193.22922943115
426,45817.251436157225
427,32544.837503356935
428,60444.62412841797
429,60444.62412841797
430,34161.21765136719
431,49797.93198486328
432,18323.83455657959
433,17495.144497299196
434,26735.959889160156
435,23575.99672338867
436,21122.65129852295
437,21122.65129852295
438,23064.9324961853
439,13243.329446182252
440,18308.826395645145
441,17407.3115599823
442,21712.686538085938
443,29205.553295898437
444,18412.27257324219
445,23646.77909753418
446,10515.092667388915
447,24356.51993347168
448,15573.20666015625
449,20169.283095703122
450,13174.141972320556
451,19630.72398376465
452,19630.72398376465
453,24350.849104003904
454,28429.98322192383
455,26707.99024862671
456,22945.17618762207
457,27841.939971313477
458,10107.596496276856
459,15266.69042816162
460,18293.909125061036
461,29516.07193847656
462,26548.34822369385
463,18633.927960205077
464,7306.4873678588865
465,19029.546948242187
466,27911.511484374998
467,17540.21335083008
468,14886.879985809326
469,21214.49631958008
470,19029.546948242187
471,13117.031103637695
472,19029.546948242187
473,19752.198109588622
474,23493.163459777832
475,17933.392718505856
476,23058.515696228027
477,15113.935523529053
478,26304.696750457766
479,15109.272237792968
480,35723.91317773437
481,13366.430366363526
482,18446.218330688476
483,17726.890735931396
484,10419.378147125244
485,23377.02394680786
486,18381.078432312013
487,18381.078432312013
488,18660.44840698242
489,13952.476167297364
490,20157.845075683592
491,13366.430366363526
492,23895.970582275393
493,15214.604232788086
494,10311.775708007814
495,12113.548358459473
496,28059.11351080322
497,30144.540273681643
498,25372.017691741945
499,26142.993767089843
500,33057.017709960935
501,33709.330844116215
502,33030.29625854492
503,29633.610958770754
504,20256.37493270874
505,27105.27420135498
506,26652.375153808593
507,24995.619976190184
508,26396.604055480955
509,25653.920937597657
510,29596.161071328737
511,29596.161071328737
512,29018.4376809021
513,33022.69683227539
514,24106.93994777527
515,25406.005955795288
516,26310.614967041016
517,33207.667278442386
518,25419.652502746583
519,29620.06189480591
520,31538.16808227539
521,32692.18755126953
522,29803.251190213014
523,29132.71442293396
524,26001.044005737305
525,31736.85784108887
526,31045.449667517092
527,23867.95355102539
528,25613.443765631102
529,23798.951388549805
530,24797.514395800783
531,25375.749512200928
532,25375.749512200928
533,27348.472243652344
534,27348.472243652344
535,33125.79796875
536,26408.820234374998
537,33125.79796875
538,35056.74272460938
539,28983.92149963379
540,25053.456779663087
541,31929.375834973143
542,33098.13868022461
543,30694.67203051758
544,32519.773545666503
545,25132.249534625244
546,30694.67203051758
547,25104.079560546877
548,26704.138966064453
549,26001.33655090332
550,23175.34113586426
551,29442.039071655272
552,23579.60817443848
553,24812.25645629883
554,24283.53623352051
555,28561.625954202274
556,29835.5700012207
557,27875.58628845215
558,24009.31371459961
559,33796.55364685059
560,33107.36100952148
561,23042.518391723635
562,32782.33739104004
563,29923.665454101563
564,24895.387373657228
565,24103.414870523073
566,29007.26382307434
567,30679.315326690677
568,25122.913154150392
569,30008.817138671875
570,24418.401853637697
571,30706.564080578617
572,25801.05724224243
573,29376.99984313965
574,24000.089048461916
575,29097.832449304202
576,33036.34478149414
577,25566.61543894043
578,20004.16332092285
579,23954.886369018557
580,25318.905100097658
581,29428.864461761477
582,29376.99984313965
583,24118.00502258301
584,26644.990542297364
585,29966.28747314453
586,24125.98745788574
587,35368.0322845459
588,24059.80689697266
589,24400.857612304688
590,25296.155084106445
591,26340.443081054687
592,27017.800291137697
593,24674.648919067386
594,21212.473527374266
595,6377.576572265625
596,19765.193166198733
597,19203.827462402343
598,19706.960029907226
599,19604.314391204836
600,18868.72694857788
601,19645.802384033203
602,19728.59088647461
603,19146.37347177124
604,19427.399412628176
605,19427.399412628176
606,26988.046794787595
607,27018.823797741697
608,26579.744434680175
609,26579.744434680175
610,30697.90726278076
611,29766.455653930665
612,29766.455653930665
613,39708.2247541626
614,31695.816632742313
615,25734.292434265135
616,29034.68566711426
617,32178.07043031311
618,30284.005864105224
619,30693.044156890868
620,40680.239496954346
621,40698.72992857361
622,30681.01245849609
623,29559.278541412357
624,29274.646203094486
625,29274.646203094486
626,29604.886890490725
627,32008.347302853395
628,26579.744434680175
629,30313.038187561036
630,29855.916051025393
631,29792.434135778807
632,30148.087843048095
633,30498.363547943114
634,30498.363547943114
635,30109.73025630493
636,26579.744434680175
637,38788.9982204773
638,30422.568138580322
639,30121.8386548584
640,30691.103314050295
641,28686.89904785156
642,34429.0275213623
643,29985.400960406492
644,40294.425861236574
645,29503.619769281006
646,26490.569975
647,30926.6063722229
648,29497.72979094238
649,30833.726647491454
650,26636.440415429686
651,26636.440415429686
652,27018.823797741697
653,30293.939108428956
654,28683.22295050049
655,30180.720100738527
656,32145.212558380128
657,29348.954802246095
658,28731.265922860715
659,35550.39594543457
660,31320.71756652832
661,31320.71756652832
662,30800.22975714111
663,29915.796989129638
664,31792.14921574402
665,30300.0164889801
666,32074.43657261963
667,30783.188997650148
668,30305.83306625366
669,32385.685518862916
670,10814.253541259764
671,48839.43719262695
672,29619.313274871827
673,29312.83339453125
674,30355.92722137451
675,28755.553095703122
676,37885.915396646116
677,32036.075169158936
678,29153.933932708744
679,29646.24362979126
680,30640.32923339844
681,26346.559227062986
682,34258.18594989014
683,34645.51787979126
684,29628.317953674316
685,31862.829285034182
686,29129.40713531494
687,30800.22975714111
688,9384.874450378418
689,27416.873208862304
690,30408.228257080078
691,30408.228257080078
692,48989.84559594726
693,11284.4867678833
694,37365.653028747554
695,30292.478598175046
696,29740.370797329713
697,34898.11466135559
698,31344.223846343994
699,30279.8562059021
700,29024.483254269406
701,30724.518538446046
702,30724.518538446046
703,30035.5801809082
704,26399.28682634277
705,31206.718675079344
706,33737.07667991638
707,31646.62952380371
708,27881.653677795406
709,28715.87114593506
710,29781.353406759645
711,29740.370797329713
712,30817.259121093746
713,32063.069174716187
714,35933.4082434082
715,31272.960187683104
716,27155.226242321776
717,28333.464190100098
718,28333.464190100098
719,21462.6563401062
720,26852.668271484377
721,25534.290062915035
722,21582.975959472653
723,33567.86146362305
724,18933.287945877077
725,18933.287945877077
726,15492.577959457398
727,20649.401969073486
728,21670.868386230468
729,31545.256742187503
730,19151.266524938965
731,24290.2600921875
732,22593.034111981204
733,27155.226242321776
734,25043.51191165771
735,25916.13185811768
736,24485.699087475587
737,27035.730499877933
738,25158.782339282225
739,24287.53150336914
740,24257.1520064209
741,27184.311387634276
742,27821.346959631348
743,21091.06873388672
744,19651.07947560425
745,32207.48672167969
746,20293.186290051268
747,24836.859131469726
748,24552.505385723878
749,24983.078796771242
750,14936.131488349914
751,27849.186071435546
752,31408.617177124022
753,25432.82361326904
754,21254.227117126466
755,19896.460229196167
756,19655.946566070557
757,30962.464942047118
758,27876.84102438965
759,25207.23679555664
760,19822.48536774902
761,25454.21376300659
762,21746.522831762693
763,20300.768813562012
764,16708.24757446289
765,15804.341179385376
766,24533.23911430664
767,26392.525603552243
768,19798.528782980346
769,29026.614757788087
770,25413.007850592043
771,20614.862691465758
772,19767.092723518374
773,16018.274607998657
774,22858.602241607667
775,15629.51663303833
776,21066.70291625977
777,32958.09319824218
778,23086.645911071777
779,22935.363769592284
780,18701.9359090271
781,12598.464356231689
782,22611.156968762207
783,23815.12021398926
784,15296.89493408203
785,20519.127623655702
786,25909.998995742797
787,12255.504836883545
788,12255.504836883545
789,22860.555116271975
790,17381.024031640623
791,17421.870430770872
792,31847.72889111328
793,17457.713964843748
794,22726.673351379395
795,28649.43641593323
796,27335.04862494812
797,17326.623339843747
798,13230.821280670165
799,12378.538088378906
800,14826.019193572998
801,14826.019193572998
802,15518.9404296875
803,14602.45309753418
804,17803.705319824217
805,23863.56624267578
806,23863.56624267578
807,14493.830723876952
808,12408.865455322266
809,22370.130219226074
810,22424.305133630372
811,16653.356744384764
812,16653.356744384764
813,13773.423353118897
814,25354.80085357666
815,42171.866455078125
816,27343.306098019406
817,30022.210708486935
818,22488.83141784668
819,25724.716821325685
820,27678.21895260925
821,14728.463968200684
822,14605.766048736572
823,14002.718088684082
824,20272.021537028504
825,22206.936241271975
826,15430.993094787598
827,23164.29152593994
828,14858.312755126954
829,22376.918481481935
830,33325.33000094604
831,17727.38480559082
832,16112.31417022705
833,24039.523360595704
834,15642.164478759765
835,20562.080324737548
836,19620.11900656128
837,14602.177364196777
838,25153.43700073242
839,17719.559221887204
840,13558.472389526367
841,17412.030569458006
842,21595.76619644165
843,21595.76619644165
844,14961.05354621582
845,19920.789739360043
846,19906.654649710083
847,19886.986915556336
848,19913.006945251465
849,15058.060052416993
850,15058.060052416993
851,19433.33341073761
852,15108.476499047852
853,15058.060052416993
854,15149.149474658203
855,19788.875205122375
856,19801.077889636228
857,19788.875205122375
858,15170.917426489257
859,15097.096154174806
860,19849.905893182375
861,15127.624903735352
862,28789.316904895022
863,15058.060052416993
864,15091.035420581054
865,15083.887707592774
866,19747.631622918703
867,19740.93219144745
868,14961.05354621582
869,19868.84694868469
870,15097.096154174806
871,19856.806378695677
872,15127.624903735352
873,15096.180273388673
874,15109.807774316407
875,19606.440597279357
876,19606.440597279357
877,15141.448207348632
878,15083.887707592774
879,19920.789739360043
880,19898.988578059387
881,14961.05354621582
882,15057.425066137695
883,15024.303303442382
884,19920.789739360043
885,19829.16260991974
886,15123.5551357666
887,14976.102904028321
888,14998.805035961914
889,15140.046479711915
890,24998.94732449341
891,15128.666134838868
892,19854.601621157835
893,19506.342011228942
894,14998.805035961914
895,19869.045376863098
896,19860.721768699645
897,15122.605401245117
898,15157.65682685547
899,15159.378792529296
900,15122.605401245117
901,19843.38978061981
902,15122.605401245117
903,19882.490507095335
904,19470.043920658874
905,15048.180251489259
906,14977.490907177735
907,15138.498357543946
908,19679.18040906372
909,19534.038564715578
910,15106.794791870117
911,15128.666134838868
912,15122.605401245117
913,19825.33930096588
914,19772.18885769043
915,15122.605401245117
916,19871.32146479187
917,14991.61614951172
918,19836.692505369567
919,19462.724125633238
920,19880.61009590149
921,15201.437941357422
922,19761.6775755188
923,19866.77447659912
924,15193.827255664062
925,15201.437941357422
926,14975.875077539062
927,15125.22128852539
928,15191.237902392579
929,15193.827255664062
930,15224.136413427734
931,19603.49694386902
932,18815.043847180175
933,15159.6761564209
934,19835.93380939331
935,19595.43496641693
936,19845.109841893005
937,19818.522709425353
938,19491.219474334717
939,15168.642821459962
940,15168.642821459962
941,19857.02685444946
942,19914.397239416503
943,15079.234191430663
944,19628.451239445498
945,19682.111520240785
946,15177.811693945312
947,19914.397239416503
948,15012.516713745117
949,15180.599594799805
950,19613.412930157472
951,15127.748424121093
952,15159.6761564209
953,15035.50705991211
954,19790.53287868042
955,15019.447579833984
956,19735.46710461731
957,19818.522709425353
958,22744.026741604615
959,19909.262748185727
960,15056.20816159668
961,14986.616776269531
962,19612.566831674194
963,14964.835099951171
964,14978.662978393555
965,19705.898447369385
966,19566.736403631592
967,19637.59861491089
968,19566.736403631592
969,15033.261733789062
970,15074.472709301757
971,19862.591636846926
972,14986.616776269531
973,19604.89366824341
974,15074.472709301757
975,19679.74585653076
976,15033.261733789062
977,15180.599594799805
978,15079.234191430663
979,19778.1237698349
980,15025.441520922852
981,28643.517939398193
982,19587.352230586243
983,15020.025838232423
984,15001.818933374023
985,19644.93598095703
986,15009.343612280274
987,19616.03619329224
988,14995.837801806641
989,14986.616776269531
990,19805.28508578491
991,19671.231936735534
992,19825.977383735655
993,15035.50705991211
994,15159.6761564209
995,19679.74585653076
996,19705.898447369385
997,19724.897380337527
998,14994.072832739257
999,23059.052104312133
1000,19831.242863502503
1001,15159.6761564209
1002,19741.435264683532
1003,19854.26701677856
1004,24433.160229904177
1005,14990.531000048828
1006,19644.93598095703
1007,19516.382736439515
1008,15025.78829296875
1009,19840.60552121735
1010,24053.71753506775
1011,19732.84023251343
1012,19844.171821087646
1013,19682.94231298828
1014,15016.908549682617
1015,15196.473336816407
1016,15196.473336816407
1017,19802.750911532592
1018,19723.93601721954
1019,19668.201804579163
1020,19680.377143771362
1021,19703.820846977233
1022,15134.749742578126
1023,19590.618219654843
1024,15046.874595263673
1025,19795.29623722229
1026,19712.863262631225
1027,19802.750911532592
1028,19759.76372670746
1029,19834.0039980896
1030,15059.769208569336
1031,15178.337799291992
1032,19795.656779925535
1033,19722.020155059814
1034,15045.72356826172
1035,22685.392824417115
1036,15195.035010546875
1037,19854.171044979856
1038,19712.863262631225
1039,15108.841570410157
1040,19713.850514431764
1041,19802.750911532592
1042,19838.819447935486
1043,15081.894912036132
1044,15055.778127661133
1045,19843.894281021116
1046,15045.72356826172
1047,19840.60552121735
1048,15069.864941430664
1049,15016.908549682617
1050,19775.626092610168
1051,23065.39534937439
1052,15173.952368115235
1053,15112.537117358399
1054,19653.513467628476
1055,15081.894912036132
1056,28402.80679618225
1057,24209.282637908935
1058,19854.171044979856
1059,15069.610580932618
1060,14978.100274414062
1061,19843.894281021116
1062,19793.82489658356
1063,14970.690881201172
1064,15068.782536865234
1065,28778.08606141968
1066,19734.33606564331
1067,19734.33606564331
1068,24158.434439849854
1069,25185.307947143552
1070,19698.844554766845
1071,15252.570806225585
1072,15023.189790039063
1073,19684.30096127014
1074,19915.052580674743
1075,19697.86800162506
1076,15122.37665979004
1077,24193.586341369628
1078,19678.30272385101
1079,19805.534093695067
1080,15194.438452832032
1081,19677.786551203917
1082,15119.88978269043
1083,19626.591212677
1084,15076.373093310547
1085,19354.266914682004
1086,19701.145308859253
1087,15052.75233569336
1088,19773.65661119385
1089,19692.392107067873
1090,19584.88066239166
1091,19677.786551203917
1092,19748.600168556215
1093,15793.499086914062
1094,15991.175485229493
1095,18635.13565953064
1096,25862.704820404055
1097,20657.248493008425
1098,27475.302568969728
1099,27475.302568969728
1100,26870.184907379153
1101,17658.87734222412
1102,17404.978879852293
1103,27370.54587158203
1104,20975.3069503479
1105,25918.658502474977
1106,29883.090350646973
1107,15794.996939086914
1108,22974.70978286743
1109,15841.00578277588
1110,15131.440612792969
1111,25859.140482147217
1112,18531.86407104492
1113,25950.380588500975
1114,25950.380588500975
1115,27852.87836013794
1116,19737.57586669922
1117,19719.013212890626
1118,15402.745109558105
1119,15402.745109558105
1120,15862.132422790528
1121,27071.51134967041
1122,18515.841492919924
1123,18744.285666503907
1124,18021.31431732178
1125,35492.17592010498
1126,26085.297279663086
1127,32676.706578063968
1128,32676.706578063968
1129,32676.706578063968
1130,29038.995462524414
1131,26364.536738082887
1132,28230.366231820677
1133,38888.87095031738
1134,33867.69887573242
1135,24679.13264890442
1136,32181.511437988283
1137,25127.536564819336
1138,34087.99445037842
1139,25066.831469787598
1140,31221.707207467654
1141,27622.512409286497
1142,32981.76404931641
1143,29132.26563522949
1144,24074.346112561034
1145,24679.13264890442
1146,24548.526551983643
1147,26925.483241714475
1148,25312.619873199463
1149,28482.88568069458
1150,28482.88568069458
1151,34241.520420837405
1152,31995.374813537597
1153,17665.93380432129
1154,25609.609866760256
1155,27484.167237579346
1156,28770.713025430297
1157,24171.198954577638
1158,24315.365134887696
1159,25512.43033456421
1160,25512.43033456421
1161,32618.828976135253
1162,32905.16784362793
1163,32040.968548583984
1164,40172.511974792484
1165,25350.4152538147
1166,24642.704820187377
1167,28084.22328587036
1168,28084.22328587036
1169,17516.618728637695
1170,24479.66470303345
1171,33867.647610473636
1172,28958.065302914427
1173,40924.874685058596
1174,32858.95450439453
1175,32631.636517333987
1176,32427.44855692749
1177,32496.211160278322
1178,27546.558276092528
1179,28375.424332901
1180,17647.720382537842
1181,28433.712216995238
1182,16298.69661026001
1183,27988.902731561277
1184,32896.47858426819
1185,34281.981072998045
1186,28845.592985656738
1187,18414.506916503906
1188,32562.306138610842
1189,33313.250865173344
1190,25654.024540557864
1191,24986.680332180786
1192,28339.52366863098
1193,28786.594282379152
1194,22319.69016885376
1195,29655.027824575805
1196,29655.027824575805
1197,23063.007067626953
1198,18610.167846679688
1199,17281.796264648438
1200,16296.208176269532
1201,18992.276740722657
1202,16013.211295166015
1203,18753.370636291504
1204,19445.130257263183
1205,13697.322596740723
1206,20756.13899002075
1207,14102.708081054687
1208,24344.85739013672
1209,17633.90325805664
1210,19220.945097656248
1211,10587.857997894287
1212,16041.363635864258
1213,16785.506225280762
1214,20041.09248779297
1215,19394.618274993896
1216,27321.147427368163
1217,9296.885925292969
1218,16639.04609069824
1219,18957.15373535156
1220,14105.337025451661
1221,22028.565197143555
1222,27759.810980529783
1223,9731.137540740967
1224,27623.27846359253
1225,11621.029487915039
1226,27675.87586853027
1227,20238.626212646486
1228,23737.554319946288
1229,27351.063188781736
1230,11621.029487915039
1231,15885.516184173584
1232,10067.632285308839
1233,17718.71135559082
1234,19436.726249664305
1235,34818.1889095459
1236,15243.997194671632
1237,19708.194155792236
1238,10240.569762268067
1239,16117.763783203125
1240,10067.632285308839
1241,10397.167973327636
1242,25775.508929595948
1243,23235.91280743408
1244,28428.592989990233
1245,16670.02881591797
1246,11625.253378601074
1247,15066.114433593752
1248,26023.658084869385
1249,11377.68363418579
1250,18089.045114135744
1251,23721.344595031736
1252,21387.7099609375
1253,28011.419291931154
1254,15326.218409729005
1255,20039.71831787109
1256,16888.124021301268
1257,31997.460707244874
1258,19900.96734375
1259,11015.433794403076
1260,16161.159013427734
1261,32465.878889343265
1262,11015.433794403076
1263,11015.433794403076
1264,15775.342575988769
1265,23645.940104461668
1266,23645.940104461668
1267,28493.3014520874
1268,23563.547145080563
1269,23563.547145080563
1270,11900.331089172363
1271,17122.608192443848
1272,29147.27977075195
1273,35410.35371130371
1274,11552.533198699952
1275,29207.824392730716
1276,23837.423631835936
1277,19815.980119628905
1278,23992.79143621826
1279,16761.636114501955
1280,16761.636114501955
1281,15101.153864746095
1282,16744.874531585694
1283,20803.37971281433
1284,20803.37971281433
1285,16701.44824951172
1286,12862.15227355957
1287,10262.098119506836
1288,16749.31335205078
1289,20019.867323455812
1290,20019.867323455812
1291,7413.07450012207
1292,19633.03009375
1293,19633.03009375
1294,7413.07450012207
1295,7413.07450012207
1296,15724.159265441895
1297,17187.80700164795
1298,16745.167365112306
1299,17529.767162475586
1300,9462.290641479492
1301,25144.475885150143
1302,17199.681394653322
1303,20643.528033599854
1304,25162.385953094483
1305,25162.385953094483
1306,15576.81586578369
1307,28887.184432040405
1308,28887.184432040405
1309,17877.80494934082
1310,19927.246068344113
1311,16786.518607818605
1312,6831.338093261719
1313,7243.5052496337885
1314,26307.748287170412
1315,23726.079088439943
1316,16571.948398254393
1317,26870.33201690674
1318,26189.93635559082
1319,19238.434655426023
1320,8915.173901367187
1321,26794.789859191897
1322,15125.89915161133
1323,18182.962480468752
1324,17620.622140197756
1325,16936.471893615722
1326,14592.9683303833
1327,15440.79951751709
1328,17620.607360839844
1329,15422.271122131348
1330,17339.64684051514
1331,17199.681394653322
1332,17751.87104919434
1333,15964.990702209474
1334,15597.484436645507
1335,16163.627024230958
1336,16574.50936340332
1337,16643.54792175293
1338,16999.050217895507
1339,22835.814807971194
1340,15445.316306762696
1341,15753.051906738281
1342,15934.70216278076
1343,16912.30843322754
1344,17564.682221984865
1345,16598.797065734863
1346,19189.724216308594
1347,15544.666878662109
1348,16145.973106689453
1349,28811.882138598634
1350,7012.6062286376955
1351,16746.992168884277
1352,15015.564744873049
1353,8506.920135498047
1354,7701.819279785156
1355,19632.29750213623
1356,26931.015186309814
1357,20446.446415100098
1358,7012.6062286376955
1359,22089.466758044437
1360,19866.35520248413
1361,21638.600811309814
1362,16838.431304595946
